公司代码,公司简称,发函日期,函件类别,函件内容,公司回复
2610.0,爱康科技,2021-6-11,年报问询函,LSD002610161105.pdf,LSD002610161105102294HF.pdf
2364.0,中恒电气,2021-6-11,年报问询函,LSD002364161221.pdf,LSD002364161221102252HF.pdf
2229.0,鸿博股份,2021-6-11,年报问询函,LSD002229161159.pdf,LSD002229161159102237HF.pdf
2199.0,东晶电子,2021-6-11,年报问询函,LSD002199161214.pdf,LSD002199161214102337HF.pdf
892.0,欢瑞世纪,2021-6-11,年报问询函,LSD000892160707.pdf,LSD000892160707102278HF.pdf
2123.0,梦网科技,2021-6-10,年报问询函,LSD002123161095.pdf,LSD002123161095102297HF.pdf
2175.0,*ST东网,2021-6-10,年报问询函,LSD002175160936.pdf,LSD002175160936102258HF.pdf
2612.0,朗姿股份,2021-6-10,关注函,LSD002612161156.pdf,LSD002612161156102235HF.pdf
2188.0,*ST巴士,2021-6-10,年报问询函,LSD002188160877.pdf,LSD002188160877102274HF.pdf
980.0,*ST众泰,2021-6-10,关注函,LSD000980161197.pdf,LSD000980161197102251HF.pdf
2325.0,洪涛股份,2021-6-9,年报问询函,LSD002325161011.pdf,LSD002325161011102255HF.pdf
863.0,三湘印象,2021-6-9,年报问询函,LSD000863160855.pdf,LSD000863160855102328HF.pdf
2621.0,美吉姆 ,2021-6-9,年报问询函,LSD002621161054.pdf,LSD002621161054102257HF.pdf
606.0,ST顺利,2021-6-9,关注函,LSD000606161148.pdf,LSD000606161148102225HF.pdf
796.0,凯撒旅业,2021-6-8,年报问询函,LSD000796161007.pdf,LSD000796161007102308HF.pdf
2316.0,亚联发展,2021-6-8,年报问询函,LSD002316161029.pdf,LSD002316161029102311HF.pdf
2460.0,赣锋锂业,2021-6-7,年报问询函,LSD002460161022.pdf,LSD002460161022102381HF.pdf
2742.0,三圣股份,2021-6-7,关注函,LSD002742161045.pdf,LSD002742161045102228HF.pdf
2104.0,恒宝股份,2021-6-7,年报问询函,LSD002104160728.pdf,LSD002104160728102250HF.pdf
976.0,华铁股份,2021-6-7,年报问询函,LSD000976160808.pdf,LSD000976160808102288HF.pdf
652.0,泰达股份,2021-6-7,年报问询函,LSD000652160875.pdf,LSD000652160875102242HF.pdf
707.0,*ST双环,2021-6-7,非许可类重组问询函,LSD000707160959.pdf,LSD000707160959102276HF.pdf
2464.0,*ST众应,2021-6-7,关注函,LSD002464160992.pdf,LSD002464160992102298HF.pdf
2470.0,*ST金正,2021-6-7,问询函,LSD002470160971.pdf,LSD002470160971102446HF.pdf
17.0,*ST中华A,2021-6-5,年报问询函,LSD000017160982.pdf,LSD000017160982102259HF.pdf
415.0,渤海租赁,2021-6-4,年报问询函,LSD000415160955.pdf,LSD000415160955102323HF.pdf
2181.0,粤 传 媒,2021-6-4,年报问询函,LSD002181160923.pdf,LSD002181160923102379HF.pdf
851.0,高鸿股份,2021-6-4,年报问询函,LSD000851160871.pdf,LSD000851160871102216HF.pdf
633.0,合金投资,2021-6-4,年报问询函,LSD000633160786.pdf,LSD000633160786102316HF.pdf
692.0,惠天热电,2021-6-4,年报问询函,LSD000692160842.pdf,LSD000692160842102232HF.pdf
564.0,*ST大集,2021-6-4,年报问询函,LSD000564160741.pdf,LSD000564160741102410HF.pdf
2816.0,和科达,2021-6-3,年报问询函,LSD002816160775.pdf,LSD002816160775102247HF.pdf
616.0,ST海投,2021-6-3,年报问询函,LSD000616160636.pdf,LSD000616160636102823HF.pdf
525.0,ST红太阳,2021-6-3,关注函,LSD000525160840.pdf,LSD000525160840102188HF.pdf
981.0,*ST银亿,2021-6-3,年报问询函,LSD000981160774.pdf,LSD000981160774102292HF.pdf
996.0,中国中期,2021-6-3,年报问询函,LSD000996160651.pdf,LSD000996160651102254HF.pdf
2488.0,金固股份,2021-6-3,年报问询函,LSD002488160749.pdf,LSD002488160749102209HF.pdf
2055.0,得润电子,2021-6-2,年报问询函,LSD002055160656.pdf,LSD002055160656102286HF.pdf
46.0,泛海控股,2021-6-2,年报问询函,LSD000046160857.pdf,LSD000046160857102322HF.pdf
2113.0,*ST天润,2021-6-2,关注函,LSD002113160843.pdf,LSD002113160843102245HF.pdf
2089.0,ST新海,2021-6-2,年报问询函,LSD002089160789.pdf,LSD002089160789102314HF.pdf
2503.0,搜于特,2021-6-2,年报问询函,LSD002503160819.pdf,LSD002503160819102362HF.pdf
2536.0,飞龙股份,2021-6-2,关注函,LSD002536160831.pdf,LSD002536160831102163HF.pdf
2501.0,*ST利源,2021-6-2,年报问询函,LSD002501160769.pdf,LSD002501160769102310HF.pdf
908.0,景峰医药,2021-6-2,年报问询函,LSD000908160806.pdf,LSD000908160806102458HF.pdf
2211.0,宏达新材,2021-6-2,关注函,LSD002211160832.pdf,LSD002211160832102444HF.pdf
502.0,*ST绿景,2021-6-2,年报问询函,LSD000502160790.pdf,LSD000502160790102327HF.pdf
2647.0,仁东控股,2021-6-2,年报问询函,LSD002647160807.pdf,LSD002647160807102303HF.pdf
723.0,美锦能源,2021-6-1,年报问询函,LSD000723160815.pdf,LSD000723160815102320HF.pdf
886.0,海南高速,2021-6-1,年报问询函,LSD000886160600.pdf,LSD000886160600102212HF.pdf
2098.0,浔兴股份,2021-6-1,年报问询函,LSD002098160162.pdf,LSD002098160162102197HF.pdf
584.0,哈工智能,2021-6-1,关注函,LSD000584160795.pdf,LSD000584160795102190HF.pdf
820.0,*ST节能,2021-6-1,关注函,LSD000820160825.pdf,LSD000820160825102226HF.pdf
2699.0,美盛文化,2021-6-1,年报问询函,LSD002699160824.pdf,LSD002699160824102302HF.pdf
566.0,海南海药,2021-6-1,年报问询函,LSD000566160723.pdf,LSD000566160723102395HF.pdf
2470.0,*ST金正,2021-6-1,年报问询函,LSD002470160711.pdf,LSD002470160711102464HF.pdf
2200.0,ST云投,2021-6-1,年报问询函,LSD002200160791.pdf,LSD002200160791102204HF.pdf
2748.0,世龙实业,2021-6-1,年报问询函,LSD002748160783.pdf,LSD002748160783102372HF.pdf
793.0,华闻集团,2021-6-1,年报问询函,LSD000793160760.pdf,LSD000793160760102264HF.pdf
2308.0,威创股份,2021-6-1,年报问询函,LSD002308160713.pdf,LSD002308160713102249HF.pdf
2670.0,国盛金控,2021-6-1,年报问询函,LSD002670160683.pdf,LSD002670160683102283HF.pdf
2173.0,创新医疗,2021-6-1,年报问询函,LSD002173160794.pdf,LSD002173160794102241HF.pdf
2679.0,福建金森,2021-6-1,年报问询函,LSD002679160798.pdf,LSD002679160798102356HF.pdf
2499.0,*ST科林,2021-6-1,年报问询函,LSD002499160645.pdf,LSD002499160645102287HF.pdf
587.0,*ST金洲,2021-6-1,年报问询函,LSD000587160758.pdf,LSD000587160758103343HF.pdf
613.0,*ST东海A,2021-6-1,年报问询函,LSD000613160163.pdf,LSD000613160163102198HF.pdf
620.0,新华联,2021-6-1,年报问询函,LSD000620160608.pdf,LSD000620160608102213HF.pdf
2640.0,*ST跨境,2021-6-1,关注函,LSD002640160817.pdf,LSD002640160817102162HF.pdf
2780.0,三夫户外,2021-6-1,年报问询函,LSD002780160799.pdf,LSD002780160799102202HF.pdf
56.0,皇庭国际,2021-6-1,年报问询函,LSD000056160752.pdf,LSD000056160752102233HF.pdf
2751.0,易尚展示,2021-6-1,年报问询函,LSD002751160777.pdf,LSD002751160777102201HF.pdf
2082.0,万邦德,2021-6-1,年报问询函,LSD002082160699.pdf,LSD002082160699102269HF.pdf
2569.0,ST步森,2021-5-31,年报问询函,LSD002569160767.pdf,LSD002569160767102412HF.pdf
2069.0,獐子岛,2021-5-31,年报问询函,LSD002069160764.pdf,LSD002069160764102398HF.pdf
2356.0,*ST赫美,2021-5-31,年报问询函,LSD002356160160.pdf,LSD002356160160102349HF.pdf
38.0,深大通,2021-5-31,年报问询函,LSD000038160739.pdf,LSD000038160739102346HF.pdf
668.0,荣丰控股,2021-5-31,年报问询函,LSD000668160780.pdf,LSD000668160780102207HF.pdf
2650.0,ST加加,2021-5-31,年报问询函,LSD002650160771.pdf,LSD002650160771102366HF.pdf
2652.0,扬子新材,2021-5-31,年报问询函,LSD002652160761.pdf,LSD002652160761102377HF.pdf
2770.0,*ST科迪,2021-5-31,年报问询函,LSD002770160743.pdf,LSD002770160743102387HF.pdf
2086.0,*ST东洋,2021-5-31,年报问询函,LSD002086160737.pdf,LSD002086160737102452HF.pdf
967.0,盈峰环境,2021-5-31,年报问询函,LSD000967160696.pdf,LSD000967160696102293HF.pdf
2902.0,铭普光磁,2021-5-31,年报问询函,LSD002902160756.pdf,LSD002902160756102234HF.pdf
732.0,泰禾集团,2021-5-31,年报问询函,LSD000732160778.pdf,LSD000732160778102351HF.pdf
937.0,冀中能源,2021-5-31,年报问询函,LSD000937160753.pdf,LSD000937160753102406HF.pdf
697.0,炼石航空,2021-5-31,年报问询函,LSD000697160678.pdf,LSD000697160678102210HF.pdf
2581.0,未名医药,2021-5-31,年报问询函,LSD002581160668.pdf,LSD002581160668102336HF.pdf
2470.0,*ST金正,2021-5-31,问询函,LSD002470160736.pdf,LSD002470160736102447HF.pdf
958.0,东方能源,2021-5-31,非许可类重组问询函,LSD000958160719.pdf,LSD000958160719102167HF.pdf
523.0,*ST浪奇,2021-5-31,年报问询函,LSD000523160689.pdf,LSD000523160689102321HF.pdf
2740.0,爱迪尔,2021-5-31,年报问询函,LSD002740160617.pdf,LSD002740160617102386HF.pdf
637.0,茂化实华,2021-5-29,年报问询函,LSD000637160725.pdf,LSD000637160725102270HF.pdf
540.0,中天金融,2021-5-28,年报问询函,LSD000540160378.pdf,LSD000540160378102176HF.pdf
2164.0,宁波东力,2021-5-28,年报问询函,LSD002164160694.pdf,LSD002164160694102208HF.pdf
558.0,莱茵体育,2021-5-28,年报问询函,LSD000558160330.pdf,LSD000558160330102260HF.pdf
2329.0,皇氏集团,2021-5-28,年报问询函,LSD002329160654.pdf,LSD002329160654102384HF.pdf
7.0,*ST全新,2021-5-28,年报问询函,LSD000007160604.pdf,LSD000007160604102220HF.pdf
820.0,*ST节能,2021-5-28,年报问询函,LSD000820160709.pdf,LSD000820160709102227HF.pdf
2141.0,贤丰控股,2021-5-28,年报问询函,LSD002141160672.pdf,LSD002141160672102222HF.pdf
639.0,西王食品,2021-5-28,年报问询函,LSD000639160662.pdf,LSD000639160662102332HF.pdf
2694.0,顾地科技,2021-5-28,年报问询函,LSD002694160684.pdf,LSD002694160684102192HF.pdf
2102.0,ST冠福,2021-5-28,年报问询函,LSD002102160693.pdf,LSD002102160693102394HF.pdf
835.0,*ST长动,2021-5-28,年报问询函,LSD000835160679.pdf,LSD000835160679102340HF.pdf
2466.0,天齐锂业,2021-5-28,年报问询函,LSD002466160602.pdf,LSD002466160602102300HF.pdf
2872.0,ST天圣,2021-5-28,年报问询函,LSD002872160549.pdf,LSD002872160549102174HF.pdf
2096.0,南岭民爆,2021-5-28,年报问询函,LSD002096160505.pdf,LSD002096160505102284HF.pdf
2118.0,紫鑫药业,2021-5-28,年报问询函,LSD002118160628.pdf,LSD002118160628102240HF.pdf
2321.0,*ST华英,2021-5-27,年报问询函,LSD002321160606.pdf,LSD002321160606102408HF.pdf
2370.0,亚太药业,2021-5-27,年报问询函,LSD002370160666.pdf,LSD002370160666102393HF.pdf
2309.0,中利集团,2021-5-27,年报问询函,LSD002309160659.pdf,LSD002309160659102185HF.pdf
506.0,中润资源,2021-5-27,年报问询函,LSD000506160414.pdf,LSD000506160414102500HF.pdf
2387.0,维信诺,2021-5-27,年报问询函,LSD002387160528.pdf,LSD002387160528102231HF.pdf
2248.0,华东数控,2021-5-27,年报问询函,LSD002248160542.pdf,LSD002248160542102196HF.pdf
802.0,ST北文,2021-5-27,年报问询函,LSD000802160474.pdf,LSD000802160474102399HF.pdf
2665.0,首航高科,2021-5-27,年报问询函,LSD002665160592.pdf,LSD002665160592102256HF.pdf
606.0,ST顺利,2021-5-27,关注函,LSD000606160688.pdf,LSD000606160688102151HF.pdf
2178.0,延华智能,2021-5-26,年报问询函,LSD002178160573.pdf,LSD002178160573102203HF.pdf
2210.0,*ST飞马,2021-5-26,年报问询函,LSD002210160461.pdf,LSD002210160461102595HF.pdf
2316.0,亚联发展,2021-5-26,关注函,LSD002316160686.pdf,LSD002316160686102147HF.pdf
2193.0,如意集团,2021-5-26,年报问询函,LSD002193160548.pdf,LSD002193160548102342HF.pdf
2803.0,吉宏股份,2021-5-26,关注函,LSD002803160676.pdf,LSD002803160676102128HF.pdf
509.0,*ST华塑,2021-5-26,年报问询函,LSD000509160536.pdf,LSD000509160536102273HF.pdf
2506.0,协鑫集成,2021-5-26,年报问询函,LSD002506160472.pdf,LSD002506160472102230HF.pdf
676.0,智度股份,2021-5-26,年报问询函,LSD000676160588.pdf,LSD000676160588102282HF.pdf
40.0,东旭蓝天,2021-5-26,年报问询函,LSD000040160557.pdf,LSD000040160557102160HF.pdf
2456.0,欧菲光,2021-5-26,年报问询函,LSD002456160539.pdf,LSD002456160539102206HF.pdf
2323.0,*ST雅博,2021-5-26,年报问询函,LSD002323160504.pdf,LSD002323160504102239HF.pdf
2366.0,台海核电,2021-5-25,年报问询函,LSD002366160597.pdf,LSD002366160597102369HF.pdf
528.0,柳    工,2021-5-25,许可类重组问询函,LSD000528160649.pdf,LSD000528160649102133HF.pdf
2512.0,达华智能,2021-5-25,年报问询函,LSD002512160520.pdf,LSD002512160520102290HF.pdf
23.0,深天地Ａ,2021-5-25,年报问询函,LSD000023160598.pdf,LSD000023160598102175HF.pdf
752.0,*ST西发,2021-5-25,年报问询函,LSD000752160559.pdf,LSD000752160559102455HF.pdf
2622.0,融钰集团,2021-5-25,年报问询函,LSD002622160499.pdf,LSD002622160499102184HF.pdf
2490.0,山东墨龙,2021-5-25,关注函,LSD002490160632.pdf,LSD002490160632102139HF.pdf
2074.0,国轩高科,2021-5-25,年报问询函,LSD002074160415.pdf,LSD002074160415102161HF.pdf
2574.0,明牌珠宝,2021-5-25,年报问询函,LSD002574160489.pdf,LSD002574160489102150HF.pdf
2411.0,延安必康,2021-5-24,年报问询函,LSD002411160564.pdf,LSD002411160564102357HF.pdf
2167.0,东方锆业,2021-5-24,关注函,LSD002167160627.pdf,LSD002167160627102172HF.pdf
413.0,东旭光电,2021-5-24,年报问询函,LSD000413160447.pdf,LSD000413160447102268HF.pdf
2358.0,森源电气,2021-5-24,年报问询函,LSD002358160128.pdf,LSD002358160128102279HF.pdf
2188.0,*ST巴士,2021-5-24,关注函,LSD002188160517.pdf,LSD002188160517102156HF.pdf
2828.0,贝肯能源,2021-5-24,关注函,LSD002828160622.pdf,LSD002828160622102142HF.pdf
659.0,珠海中富,2021-5-24,年报问询函,LSD000659160587.pdf,LSD000659160587102146HF.pdf
2355.0,兴民智通,2021-5-24,年报问询函,LSD002355160560.pdf,LSD002355160560102187HF.pdf
2692.0,ST远程,2021-5-21,年报问询函,LSD002692160014.pdf,LSD002692160014102182HF.pdf
611.0,*ST天首,2021-5-21,年报问询函,LSD000611160346.pdf,LSD000611160346102296HF.pdf
2363.0,隆基机械,2021-5-21,年报问询函,LSD002363160527.pdf,LSD002363160527102140HF.pdf
2656.0,ST摩登,2021-5-21,年报问询函,LSD002656160078.pdf,LSD002656160078102426HF.pdf
766.0,通化金马,2021-5-21,年报问询函,LSD000766160495.pdf,LSD000766160495102138HF.pdf
982.0,*ST 中绒,2021-5-21,年报问询函,LSD000982160540.pdf,LSD000982160540102169HF.pdf
5.0,ST星源,2021-5-20,年报问询函,LSD000005160305.pdf,LSD000005160305102397HF.pdf
609.0,*ST中迪,2021-5-20,年报问询函,LSD000609160416.pdf,LSD000609160416102178HF.pdf
2256.0,*ST兆新,2021-5-20,年报问询函,LSD002256160368.pdf,LSD002256160368102388HF.pdf
806.0,*ST银河,2021-5-20,年报问询函,LSD000806160359.pdf,LSD000806160359102229HF.pdf
2629.0,ST仁智,2021-5-20,年报问询函,LSD002629160493.pdf,LSD002629160493102370HF.pdf
782.0,美达股份,2021-5-20,年报问询函,LSD000782160510.pdf,LSD000782160510102277HF.pdf
2529.0,*ST海源,2021-5-20,年报问询函,LSD002529160533.pdf,LSD002529160533102262HF.pdf
829.0,天音控股,2021-5-20,关注函,LSD000829160509.pdf,LSD000829160509102117HF.pdf
972.0,*ST中基,2021-5-20,年报问询函,LSD000972160500.pdf,LSD000972160500102194HF.pdf
2625.0,光启技术,2021-5-20,年报问询函,LSD002625160480.pdf,LSD002625160480102125HF.pdf
2217.0,合力泰,2021-5-19,年报问询函,LSD002217160344.pdf,LSD002217160344102285HF.pdf
2147.0,*ST新光,2021-5-19,年报问询函,LSD002147160241.pdf,LSD002147160241102214HF.pdf
2331.0,皖通科技,2021-5-19,关注函,LSD002331160498.pdf,LSD002331160498102123HF.pdf
980.0,*ST众泰,2021-5-19,年报问询函,LSD000980160484.pdf,LSD000980160484102221HF.pdf
410.0,*ST沈机,2021-5-19,年报问询函,LSD000410160425.pdf,LSD000410160425102267HF.pdf
2642.0,荣联科技,2021-5-19,年报问询函,LSD002642160175.pdf,LSD002642160175102324HF.pdf
673.0,*ST当代,2021-5-19,年报问询函,LSD000673160387.pdf,LSD000673160387102404HF.pdf
2473.0,*ST圣莱,2021-5-19,年报问询函,LSD002473160464.pdf,LSD002473160464102159HF.pdf
2618.0,*ST丹邦,2021-5-19,年报问询函,LSD002618160171.pdf,LSD002618160171102341HF.pdf
2052.0,*ST同洲,2021-5-19,年报问询函,LSD002052160303.pdf,LSD002052160303102173HF.pdf
2513.0,*ST蓝丰,2021-5-19,关注函,LSD002513160508.pdf,LSD002513160508102401HF.pdf
2490.0,山东墨龙,2021-5-18,关注函,LSD002490160449.pdf,LSD002490160449102108HF.pdf
2383.0,合众思壮,2021-5-18,年报问询函,LSD002383160421.pdf,LSD002383160421102116HF.pdf
2504.0,ST弘高,2021-5-18,年报问询函,LSD002504160455.pdf,LSD002504160455102211HF.pdf
17.0,*ST中华A,2021-5-18,年报问询函,LSD000017160467.pdf,LSD000017160467102177HF.pdf
2021.0,ST中捷,2021-5-18,年报问询函,LSD002021160427.pdf,LSD002021160427102191HF.pdf
4.0,国华网安,2021-5-18,年报问询函,LSD000004160423.pdf,LSD000004160423102127HF.pdf
2464.0,众应互联,2021-5-18,年报问询函,LSD002464160027.pdf,LSD002464160027102299HF.pdf
2684.0,*ST猛狮,2021-5-18,年报问询函,LSD002684160411.pdf,LSD002684160411102344HF.pdf
2530.0,金财互联,2021-5-18,年报问询函,LSD002530160308.pdf,LSD002530160308102155HF.pdf
2485.0,希努尔,2021-5-18,年报问询函,LSD002485160431.pdf,LSD002485160431102134HF.pdf
2878.0,元隆雅图,2021-5-18,许可类重组问询函,LSD002878160422.pdf,LSD002878160422102157HF.pdf
150.0,宜华健康,2021-5-18,年报问询函,LSD000150160380.pdf,LSD000150160380102291HF.pdf
2700.0,ST浩源,2021-5-18,年报问询函,LSD002700160402.pdf,LSD002700160402102215HF.pdf
2592.0,ST八菱,2021-5-18,年报问询函,LSD002592160333.pdf,LSD002592160333102193HF.pdf
2496.0,*ST辉丰,2021-5-18,年报问询函,LSD002496160451.pdf,LSD002496160451102263HF.pdf
2174.0,游族网络,2021-5-18,年报问询函,LSD002174160445.pdf,LSD002174160445102180HF.pdf
525.0,ST红太阳,2021-5-18,年报问询函,LSD000525160389.pdf,LSD000525160389102189HF.pdf
2668.0,奥马电器,2021-5-18,年报问询函,LSD002668160216.pdf,LSD002668160216102132HF.pdf
2224.0,三 力 士,2021-5-18,年报问询函,LSD002224160404.pdf,LSD002224160404102145HF.pdf
2260.0,*ST德奥,2021-5-18,年报问询函,LSD002260160202.pdf,LSD002260160202102124HF.pdf
2721.0,金一文化,2021-5-18,年报问询函,LSD002721160382.pdf,LSD002721160382102143HF.pdf
2848.0,高斯贝尔,2021-5-18,年报问询函,LSD002848160364.pdf,LSD002848160364102112HF.pdf
2451.0,摩恩电气,2021-5-18,年报问询函,LSD002451160133.pdf,LSD002451160133102115HF.pdf
2219.0,*ST恒康,2021-5-17,年报问询函,LSD002219160407.pdf,LSD002219160407102275HF.pdf
2742.0,三圣股份,2021-5-17,年报问询函,LSD002742160405.pdf,LSD002742160405102122HF.pdf
2077.0,*ST大港,2021-5-17,年报问询函,LSD002077160177.pdf,LSD002077160177102154HF.pdf
422.0,ST宜化,2021-5-17,年报问询函,LSD000422160418.pdf,LSD000422160418102243HF.pdf
2619.0,*ST艾格,2021-5-17,年报问询函,LSD002619160390.pdf,LSD002619160390102644HF.pdf
2289.0,宇顺电子,2021-5-17,许可类重组问询函,LSD002289160180.pdf,LSD002289160180102152HF.pdf
2445.0,*ST中南,2021-5-17,年报问询函,LSD002445160355.pdf,LSD002445160355102200HF.pdf
2113.0,*ST天润,2021-5-17,关注函,LSD002113160419.pdf,LSD002113160419102113HF.pdf
2547.0,春兴精工,2021-5-17,年报问询函,LSD002547160304.pdf,LSD002547160304102141HF.pdf
2011.0,盾安环境,2021-5-17,年报问询函,LSD002011160268.pdf,LSD002011160268102205HF.pdf
2656.0,ST摩登,2021-5-16,关注函,LSD002656160403.pdf,LSD002656160403102219HF.pdf
2640.0,*ST跨境,2021-5-16,年报问询函,LSD002640160286.pdf,LSD002640160286102153HF.pdf
2363.0,隆基机械,2021-5-14,关注函,LSD002363160409.pdf,
2387.0,维信诺,2021-5-14,关注函,LSD002387160408.pdf,
2535.0,*ST林重,2021-5-14,年报问询函,LSD002535160399.pdf,LSD002535160399102266HF.pdf
2586.0,*ST围海,2021-5-13,年报问询函,LSD002586159831.pdf,LSD002586159831103400HF.pdf
2122.0,*ST天马,2021-5-13,年报问询函,LSD002122160283.pdf,LSD002122160283102223HF.pdf
2336.0,ST人乐,2021-5-13,年报问询函,LSD002336160353.pdf,LSD002336160353102114HF.pdf
670.0,*ST盈方,2021-5-13,许可类重组问询函,LSD000670160347.pdf,LSD000670160347102686HF.pdf
584.0,哈工智能,2021-5-13,关注函,LSD000584160325.pdf,LSD000584160325102097HF.pdf
2526.0,山东矿机,2021-5-13,关注函,LSD002526160363.pdf,LSD002526160363102100HF.pdf
2511.0,中顺洁柔,2021-5-13,关注函,LSD002511160349.pdf,LSD002511160349102105HF.pdf
2424.0,贵州百灵,2021-5-13,年报问询函,LSD002424160322.pdf,LSD002424160322102158HF.pdf
2121.0,*ST科陆,2021-5-13,年报问询函,LSD002121160317.pdf,LSD002121160317102129HF.pdf
572.0,ST海马,2021-5-13,年报问询函,LSD000572160345.pdf,LSD000572160345102121HF.pdf
820.0,*ST节能,2021-5-13,关注函,LSD000820160350.pdf,LSD000820160350102107HF.pdf
780.0,*ST平能,2021-5-13,年报问询函,LSD000780160236.pdf,LSD000780160236102248HF.pdf
2354.0,*ST天娱,2021-5-13,年报问询函,LSD002354160288.pdf,LSD002354160288102130HF.pdf
788.0,北大医药,2021-5-13,年报问询函,LSD000788160263.pdf,LSD000788160263102181HF.pdf
669.0,*ST金鸿,2021-5-13,年报问询函,LSD000669160293.pdf,LSD000669160293102429HF.pdf
